"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F1075_mz154.1227_rt0.83",-9.63591497705315,23.2134091897309,-62.5444664652051,2.31367824998868e-08,1.61585622522056e-05,7.53447439377284,1075,0.829,154.12271,"Unknown","[M+H]+","ion correlated with 1077",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",14195.71,88058,6971.56952724878,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1077_mz154.1228_rt0.86",-9.69758496121559,23.1825741976496,-60.7940255107962,2.66203661486089e-08,1.61585622522056e-05,7.50408482185776,1077,0.863,154.12282,"Unknown","[M+H]+","ion correlated with 1075",0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",28138.63,83837,7322.56782127436,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1078_mz154.1228_rt0.5",-9.56834097167033,23.132742428089,-50.4776026432059,6.6702284903226e-08,2.69921912908388e-05,7.26714320945807,1078,0.497,154.12285,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",23290.13,103532,5662.79428781162,18,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F3520_mz335.2222_rt2.06",-12.3523483671577,19.3262642935069,-46.4413408597259,1.00657618896999e-07,3.05495873352391e-05,7.13715744948435,3520,2.064,335.22223,"Unknown","[M+H]+","ion correlated with 3323",0.321,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1195.39,4194,27840.8965435042,21,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F3175_mz305.1767_rt1.34",-7.79661620324979,16.9888446081102,-41.5845838597622,1.7362655994482e-07,4.21565287546023e-05,6.9392747664231,3175,1.341,305.17673,"Unknown","[M+H]+","ion correlated with 1888",0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",514.84,1118,4207.87578194817,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F2516_mz258.9_rt0.42",6.65825108221238,17.6733688462625,37.9429771866334,2.72872166155649e-07,5.52111349521596e-05,6.75128296397463,2516,0.416,258.89999,"Unknown","[M+H]+",NA,0.75,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1156.86,0,2693151,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F1367_mz174.9384_rt0.42",6.21326421475421,15.7857261770578,36.558160940407,3.27782439545425e-07,5.68468402297352e-05,6.66854572582572,1367,0.416,174.93839,"Unknown","[M+H]+",NA,0.214,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",96.08,0,702440,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F1079_mz154.1229_rt0.59",-6.44964158806225,21.5490868248621,-34.8941150616855,4.12411224829985e-07,6.25834033679503e-05,6.55945345348515,1079,0.59,154.12289,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",29.38,91015.3333333333,754.668513709993,21,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F3309_mz317.1389_rt1.04",-6.01630732524931,16.2837803940773,-32.9353750739738,5.48248409268658e-07,6.50180760967193e-05,6.41564277622482,3309,1.04,317.13889,"Unknown","[M+H]+","ion correlated with 1654; ion correlated with 1405; ion correlated with 3171; ion correlated with 3624; ion correlated with 2793; ion correlated with 3937; ion correlated with 3608; ion correlated with 1217; ion correlated with 4207; ion correlated with 4658; ion correlated with 4759; ion correlated with 1837; ion correlated with 799; ion correlated with 392; ion correlated with 4649; ion correlated with 819; ion correlated with 3463; ion correlated with 4722; ion correlated with 3491; ion correlated with 4603",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",235.42,0,1583828,19,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F135_mz81.017_rt0.52",-5.63865574668358,22.1176646424737,-32.3865580765887,5.95569541899563e-07,6.50180760967193e-05,6.372018949931,135,0.517,81.01697,"Unknown","[M+H]+","ion correlated with 137; found in higher mz's MsMs_1135",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4666.81,1396171,59.4158434634128,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F3354_mz319.2272_rt2.82",-4.4865691676248,16.9891980739818,-32.0084783649014,6.31037664939736e-07,6.50180760967193e-05,6.34105142895847,3354,2.821,319.22717,"Unknown","[M+H]+","ion correlated with 2673; ion correlated with 3576; ion correlated with 3108; similar chromatogram in higher mz_4962",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",74.29,6651,193.172579675286,21,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1099_mz156.1384_rt0.5",-10.9731973118784,19.759044606342,-31.8898793287706,6.42682795025232e-07,6.50180760967193e-05,6.33117908222824,1099,0.499,156.13838,"Unknown","[M+H]+","found in higher mz's MsMs_1942",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6034.52,7618.33333333333,11987.6998425059,12,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1215_mz165.0548_rt0.96",-5.64927134519547,16.8074191611066,-30.1506969592378,8.47110527712617e-07,7.80926572028876e-05,6.17717792634298,1215,0.962,165.05482,"Unknown","[M+H]+",NA,0.25,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",109.83,3694.33333333333,443.207919898972,23,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F819_mz137.0599_rt1.08",-3.9551131663356,17.8416475373805,-28.5672077711512,1.10475170146944e-06,7.80926572028876e-05,6.02041503372486,819,1.084,137.05995,"Unknown","[M+H]+","ion correlated with 1217; ion correlated with 3309; ion correlated with 4658; ion correlated with 1837; ion correlated with 1403; ion correlated with 4557; ion correlated with 392; ion correlated with 4649; ion correlated with 3918; ion correlated with 3463; ion correlated with 4722; ion correlated with 4603; ion correlated with 3140; ion correlated with 4494; ion correlated with 3971; ion correlated with 4724; ion correlated with 2899; ion correlated with 3305; found in higher mz's MsMs_3918; found in higher mz's MsMs_4722; found in higher mz's MsMs_4649; found in higher mz's MsMs_3463; found in higher mz's MsMs_3664; found in higher mz's MsMs_4693",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",177.21,15959,124.062468671679,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F2233_mz236.105_rt0.91",-8.12298627387112,20.3897589205929,-28.4799731068069,1.12150330178933e-06,7.80926572028876e-05,6.01127503559456,2233,0.912,236.10497,"Unknown","[M+H]+",NA,0.607,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2064.43,41453.6666666667,1384.22063458879,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1879_mz210.0974_rt0.48",-6.10971962903063,19.26702648564,-28.2292814074442,1.17136967630237e-06,7.80926572028876e-05,5.9846996305848,1879,0.478,210.09737,"Unknown","[M+H]+","ion correlated with 1657; ion correlated with 1621; ion correlated with 1901; ion correlated with 3203; ion correlated with 2771",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1078.43,5455.33333333333,2077.97238682876,15,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F364_mz104.1071_rt0.44",-8.42410414609947,22.3084150507645,-28.1952640769157,1.17833962530695e-06,7.80926572028876e-05,5.98105777949168,364,0.44,104.1071,"Unknown","[M+H]+","similar chromatogram in higher mz_1380; found in higher mz's MsMs_2511; found in higher mz's MsMs_2042; found in higher mz's MsMs_2316; similar chromatogram in higher mz_4515; similar chromatogram in higher mz_4613; similar chromatogram in higher mz_3095; similar chromatogram in higher mz_1008; similar chromatogram in higher mz_879; similar chromatogram in higher mz_3559; similar chromatogram in higher mz_3973",0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",15447.05,24680.3333333333,9645.38883636757,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F2031_mz220.9355_rt0.41",5.59815087770852,17.6705530064685,27.7359823671024,1.27750087526133e-06,7.80926572028876e-05,5.93103367251814,2031,0.408,220.93546,"Unknown","[M+H]+",NA,0.179,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",95.94,20968.6666666667,26.2835365369025,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F1100_mz156.1384_rt0.88",-12.0846216290053,20.0232759636306,-27.6732383128482,1.29181296461183e-06,7.80926572028876e-05,5.92407424296011,1100,0.885,156.13843,"Unknown","[M+H]+","found in higher mz's MsMs_4069",0.25,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",8831.42,3834.66666666667,43856.0781263579,17,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1671_mz195.9592_rt0.44",6.48817091230225,18.4899029540803,27.4963316772395,1.33321511060673e-06,7.80926572028876e-05,5.90428644025039,1671,0.445,195.95918,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",267.02,3298.33333333333,327.374924227117,18,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F1810_mz205.0975_rt1.01",-4.10385947597663,20.3328773770143,-27.4229253679471,1.3508614507913e-06,7.80926572028876e-05,5.89600313494965,1810,1.006,205.09747,"Unknown","[M+H]+","similar chromatogram in higher mz_4785",0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",5198.17,71626,1011.79768802267,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F109_mz79.0213_rt0.52",-4.8841416092199,26.7449456760379,-26.5556657987236,1.58214581316868e-06,8.61076460457816e-05,5.79481448535355,109,0.517,79.02129,"Unknown","[M+H]+","ion correlated with 111; found in higher mz's MsMs_1135; found in higher mz's MsMs_1108",0.5,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",43539.84,29560208.6666667,51.8656262011854,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F4464_mz458.856_rt0.39",5.47090300810433,17.7868722411913,26.3907199465587,1.63136396956588e-06,8.61076460457816e-05,5.77485223240725,4464,0.392,458.85596,"Unknown","[M+H]+","ion correlated with 4385; ion correlated with 3606; ion correlated with 770; ion correlated with 3634; ion correlated with 2414",0.393,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6300.05,0,985812,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F2436_mz252.1095_rt0.88",5.07788025709874,15.5322287568101,26.1197083048701,1.71628648784978e-06,8.68154915104014e-05,5.74153655406099,2436,0.875,252.10945,"Unknown","[M+H]+","ion correlated with 2541; ion correlated with 1813; ion correlated with 618; ion correlated with 2209; similar chromatogram in higher mz_4744",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",216.67,23924,198.560710553814,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F93_mz76.0395_rt0.45",4.18244513425609,18.3116196715229,25.7912345783716,1.82644390602247e-06,8.8692116076451e-05,5.70027543748912,93,0.45,76.03948,"Unknown","[M+H]+","ion correlated with 1085; ion correlated with 71; ion correlated with 4479; similar chromatogram in higher mz_1085; similar chromatogram in higher mz_1096; similar chromatogram in higher mz_1366; similar chromatogram in higher mz_1380; similar chromatogram in higher mz_1524; similar chromatogram in higher mz_1824; similar chromatogram in higher mz_2004; similar chromatogram in higher mz_2812; similar chromatogram in higher mz_3030; similar chromatogram in higher mz_3541; similar chromatogram in higher mz_4608; similar chromatogram in higher mz_4613; similar chromatogram in higher mz_2796; similar chromatogram in higher mz_3019",0.571,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",146.37,276661,10.1243466757271,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F1577_mz190.0031_rt0.42",4.09288815204193,16.9879080520401,25.029672701621,2.11628353770913e-06,9.68169611552156e-05,5.60074009113112,1577,0.418,190.00308,"Unknown","[M+H]+",NA,0.357,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",36.56,7876.66666666667,31.1413278043414,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F388_mz106.9508_rt0.42",4.57079121229027,17.996465702708,24.9415833303521,2.15326025633511e-06,9.68169611552156e-05,5.58886516862542,388,0.417,106.95077,"Unknown","[M+H]+","similar chromatogram in higher mz_747; found in higher mz's MsMs_2310; similar chromatogram in higher mz_2737; similar chromatogram in higher mz_4601; similar chromatogram in higher mz_3873",0.75,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",185.78,16297.6666666667,86.0412712696335,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F1822_mz206.0712_rt0.46",-3.56937459840166,17.6595203541391,-24.5638184806462,2.32090286134598e-06,0.000100627716916929,5.53705759955673,1822,0.457,206.07124,"Unknown","[M+2H]2+","ion correlated with 3384; ion correlated with 1860; ion correlated with 2989; ion correlated with 2200; ion correlated with 2220; ion correlated with 1711; ion correlated with 245; ion correlated with 851; ion correlated with 2266; ion correlated with 1323; ion correlated with 3203; ion correlated with 2575; ion correlated with 2488; ion correlated with 2556",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",341.5,6328.66666666667,239.912159671389,17,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F2793_mz278.1603_rt1",-3.81942854681597,17.5899208991664,-23.794395509265,2.71350431835383e-06,0.000110220296574994,5.42693683980369,2793,1.005,278.16031,"Unknown","[M+H]+","ion correlated with 1114; ion correlated with 3191; ion correlated with 1654; ion correlated with 3608; ion correlated with 1217; ion correlated with 4207; ion correlated with 3309; ion correlated with 4658; ion correlated with 1837",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",294.78,17873.6666666667,93.8581978218708,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1554_mz188.0709_rt1.01",-4.16014755642445,19.6506852872052,-23.7761723062496,2.72373055786641e-06,0.000110220296574994,5.42425116808733,1554,1.006,188.07086,"Unknown","[M+H]+","ion correlated with 2155; ion correlated with 1810; similar chromatogram in higher mz_4802; similar chromatogram in higher mz_4029; similar chromatogram in higher mz_3460; similar chromatogram in higher mz_4729",0.571,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6184.02,37676.3333333333,1332.12668093991,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F4046_mz388.8576_rt0.41",3.72375003197094,17.6897880867069,23.3448481956739,2.97985236713804e-06,0.00011607704886836,5.35959610682312,4046,0.414,388.85764,"Unknown","[M+H]+",NA,0.643,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",582.42,0,212815,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F392_mz107.0493_rt1.07",-5.79435638787772,16.6239421495835,-23.2194250095298,3.05969156819399e-06,0.00011607704886836,5.34039632060896,392,1.074,107.04929,"Unknown","[M+H]+","ion correlated with 4037; ion correlated with 3608; ion correlated with 1217; ion correlated with 3309; ion correlated with 3664; ion correlated with 1403; ion correlated with 3962; ion correlated with 3599; ion correlated with 4649; ion correlated with 3918; ion correlated with 819; ion correlated with 3140; ion correlated with 4724; similar chromatogram in higher mz_3599; found in higher mz's MsMs_3599; found in higher mz's MsMs_4649; similar chromatogram in higher mz_3349; similar chromatogram in higher mz_3664; similar chromatogram in higher mz_3741; similar chromatogram in higher mz_3757; similar chromatogram in higher mz_3830; similar chromatogram in higher mz_3903; similar chromatogram in higher mz_4338",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",212.74,3264.33333333333,539.614434463046,23,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F290_mz98.9844_rt0.46",5.07544111060141,21.3886170993847,22.8501727542223,3.31010532170214e-06,0.00012071750954073,5.28279659485667,290,0.464,98.98443,"Unknown","[M+H]+","found in higher mz's MsMs_2511; similar chromatogram in higher mz_3032; similar chromatogram in higher mz_3021; similar chromatogram in higher mz_2409; similar chromatogram in higher mz_3207; similar chromatogram in higher mz_3310; similar chromatogram in higher mz_4027; similar chromatogram in higher mz_4560; similar chromatogram in higher mz_3476; similar chromatogram in higher mz_1206; similar chromatogram in higher mz_2397; similar chromatogram in higher mz_3359; similar chromatogram in higher mz_3936; similar chromatogram in higher mz_3813; similar chromatogram in higher mz_4220; similar chromatogram in higher mz_4355; similar chromatogram in higher mz_3195; similar chromatogram in higher mz_809; similar chromatogram in higher mz_2030; similar chromatogram in higher mz_4108; similar chromatogram in higher mz_3182; similar chromatogram in higher mz_1457; similar chromatogram in higher mz_3676; similar chromatogram in higher mz_1864; similar chromatogram in higher mz_4610",0.857,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",98.65,27792.6666666667,144.809393027188,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F3166_mz304.8961_rt0.41",4.35252157713877,18.6454509228702,22.4217097637909,3.63221731449612e-06,0.00012071750954073,5.21388981023985,3166,0.413,304.89606,"Unknown","[M+H]+",NA,0.857,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",195.24,88693.3333333333,6.67600711056325,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F184_mz86.0966_rt1.14",3.54235974632408,15.743118788298,22.4030965859638,3.64704367176096e-06,0.00012071750954073,5.21084463452477,184,1.143,86.0966,"Unknown","[M+H]+","ion correlated with 584; ion correlated with 2345; found in higher mz's MsMs_1359; found in higher mz's MsMs_696",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",49.49,47254,49.0365675589885,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F3518_mz335.2221_rt1.99",-6.71837948965995,16.9105671641738,-22.3764591046622,3.66838839332024e-06,0.00012071750954073,5.20647904724464,3518,1.991,335.22205,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",170.15,1443,2130.19944598338,23,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F820_mz137.06_rt1.15",-4.64634717070399,18.0057540059751,-22.3630384495145,3.67919921993987e-06,0.00012071750954073,5.20427615050589,820,1.154,137.05997,"Unknown","[M+H]+","ion correlated with 3463; ion correlated with 4722; ion correlated with 4603; ion correlated with 3140; ion correlated with 4639; ion correlated with 4719; ion correlated with 4929; ion correlated with 4590; ion correlated with 4743; ion correlated with 4895; found in higher mz's MsMs_4750; found in higher mz's MsMs_4719; found in higher mz's MsMs_4684; similar chromatogram in higher mz_4761",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",162.98,11833.3333333333,283.836098357885,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1094_mz156.0422_rt0.42",4.43437732127262,20.9021245056241,21.8233320029203,4.1474598045505e-06,0.000132500426387482,5.11376343857684,1094,0.424,156.04224,"Unknown","[M+H]+","found in higher mz's MsMs_2833",0.5,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",401.5,46014.3333333333,165.231118612636,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F1380_mz175.1192_rt0.44",-12.6020166548015,19.8821081908278,-21.5516262820054,4.41017295937604e-06,0.000137280768530321,5.06673680670519,1380,0.44,175.1192,"Unknown","[M+H]+",NA,0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",9546.61,3220.66666666667,53917.3548887739,21,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F717_mz129.9793_rt0.39",4.00010822480502,18.5781714411125,21.3188037464335,4.65131687686945e-06,0.000138373686233534,5.02563544448916,717,0.393,129.97932,"Unknown","[M+H]+","ion correlated with 3434; ion correlated with 3606; ion correlated with 3634; ion correlated with 35; ion correlated with 2414; ion correlated with 1170",0.429,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",59.66,40799,21.608112745098,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F2232_mz236.1049_rt0.75",-4.93861321824103,19.1009891883268,-21.0663747953774,4.93088589266687e-06,0.000138373686233534,4.98021265980086,2232,0.748,236.1049,"Unknown","[M+H]+",NA,0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",482.26,48386,179.56670180007,22,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1170_mz162.0076_rt0.4",3.54039263956062,18.7580369278909,21.0464339159074,4.95381871221117e-06,0.000138373686233534,4.97658565802336,1170,0.401,162.00763,"Unknown","[M+H]+","ion correlated with 717; ion correlated with 3634; ion correlated with 35; ion correlated with 2414",0.286,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",218.43,9116.66666666667,91.1340620772859,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F183_mz86.0966_rt1.05",3.56261995993387,15.7434714684916,20.9297128816192,5.09064999722176e-06,0.000138373686233534,4.95524014835327,183,1.055,86.09657,"Unknown","[M+H]+","ion correlated with 2068; ion correlated with 2600; ion correlated with 2806; ion correlated with 584; found in higher mz's MsMs_766; found in higher mz's MsMs_2351; found in higher mz's MsMs_2806",0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",291.81,44435.6666666667,83.7480684119721,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F321_mz101.0034_rt0.52",-4.71499321796196,18.202030942485,-20.7084795202997,5.3626625734673e-06,0.000138373686233534,4.91423448848932,321,0.517,101.00338,"Unknown","[M+H]+","found in higher mz's MsMs_835",0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",419.07,137063.333333333,133.314266050249,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1298_mz170.0813_rt0.75",-5.37273866407513,17.8092887792416,-20.4769215139988,5.66627719844978e-06,0.000138373686233534,4.87053284366925,1298,0.75,170.0813,"Unknown","[M+H]+","similar chromatogram in higher mz_2446; similar chromatogram in higher mz_4568",0.536,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",405.48,14144.6666666667,282.545184626623,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1648_mz194.1179_rt1.29",3.60949700342424,17.4956614286557,20.414034305847,5.75226837239529e-06,0.000138373686233534,4.85852364839381,1648,1.295,194.11792,"Unknown","[M+H]+","ion correlated with 2051; ion correlated with 2484; ion correlated with 3213; similar chromatogram in higher mz_3843; similar chromatogram in higher mz_3972; similar chromatogram in higher mz_2051",0.179,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",100.06,158381.333333333,12.913896120569,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F278_mz98.0966_rt0.92",-4.76060826892705,18.7231552823069,-20.3614448609286,5.82538324543316e-06,0.000138373686233534,4.84843431063764,278,0.92,98.09656,"Unknown","[M+H]+","ion correlated with 3191; similar chromatogram in higher mz_1509; similar chromatogram in higher mz_2343; similar chromatogram in higher mz_3430; similar chromatogram in higher mz_3616; found in higher mz's MsMs_1730; found in higher mz's MsMs_1929",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",207.05,19514,264.618242377658,14,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1231_mz166.0864_rt0.95",-3.03112861387171,21.804924883339,-20.3418638488683,5.85289125141309e-06,0.000138373686233534,4.84466676976082,1231,0.952,166.08643,"Unknown","[M+H]+","ion correlated with 762; similar chromatogram in higher mz_2114; similar chromatogram in higher mz_4435",0.964,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21733.08,296004.666666667,1864.25577325659,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
"F1433_mz179.9816_rt0.44",4.67260114269425,18.3586323145061,20.2614503329069,5.96750606068912e-06,0.000138373686233534,4.82913221082486,1433,0.444,179.9816,"Unknown","[M+H]+","ion correlated with 770; ion correlated with 1671; ion correlated with 1411",0.321,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",105.61,10518.3333333333,58.3358260979783,16,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F1315_mz171.9921_rt0.4",3.64000324310231,19.3777708159975,20.2604701524374,5.96891966147059e-06,0.000138373686233534,4.82894223529907,1315,0.397,171.99205,"Unknown","[M+H]+","ion correlated with 590",0.786,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",125.67,86997,14.5982091542334,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F590_mz120.9811_rt0.4",4.03879544894629,19.534032618177,20.2239209217384,6.02191842075399e-06,0.000138373686233534,4.82184765929542,590,0.398,120.98114,"Unknown","[M+H]+","ion correlated with 1315",0.786,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",163.57,25383.3333333333,61.9635339382559,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F2375_mz247.1658_rt1.07",3.44932124226535,16.6348392947112,20.0876725110012,6.22452976628609e-06,0.000138373686233534,4.795215408311,2375,1.074,247.1658,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",606.91,83009.6666666667,143.412039416621,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F1936_mz214.9177_rt0.39",5.42460672307078,20.7830513548092,19.9792893504989,6.39156630607397e-06,0.000138373686233534,4.77381952284658,1936,0.393,214.91771,"Unknown","[M+H]+",NA,0.857,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",626.87,2391,2905.63670568562,24,"Exudate vs Leaf","Exudate","Exudate enriched - FDR supported"
"F583_mz120.0809_rt0.95",-2.86834721968587,20.6720419923418,-19.8649148690815,6.57370530012646e-06,0.000138373686233534,4.75103621362864,583,0.954,120.08092,"Unknown","[M+H]+","found in higher mz's MsMs_1231; found in higher mz's MsMs_4074; found in higher mz's MsMs_3428; found in higher mz's MsMs_3223; found in higher mz's MsMs_3381; found in higher mz's MsMs_4588; similar chromatogram in higher mz_4002",0.679,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",11317.66,127630,2099.5415925598,24,"Exudate vs Leaf","Leaf","Leaf enriched - FDR supported"
