"feature_name","group_1","group_2","group_1_mean","group_2_mean","log2_fold_change","group_1_sd","group_2_sd","p_value","adjusted_p_value","fold_change","direction","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","MS/MS assigned","Formula","Ontology","Total score","S/N average","sample_to_blank_ratio","number_detected"
"F1762_mz202.0712_rt0.9","Fungal agar in","Fungal control",16.6987823179299,16.5341346901347,0.164647627795166,0.328833370119419,0.484009637608057,0.654757045582638,0.721433979498657,1.12089227136195,"Higher in Fungal agar in",1762,0.899,202.0712,"Unknown","[M+H]+",NA,FALSE,"null","null","null",63.29,108.29603191266,19
"F3902_mz372.1902_rt0.96","Fungal agar in","Fungal control",18.9257935253424,19.065426823694,-0.139633298351601,0.413371957055764,0.275593395349322,0.655405374301689,0.721956371904891,0.907749856233284,"Higher in Fungal control",3902,0.957,372.19016,"Unknown","[M+2H]2+","ion correlated with 4011; ion correlated with 2204; ion correlated with 2835; ion correlated with 2264; ion correlated with 2963; ion correlated with 3334; ion correlated with 1273; ion correlated with 2802; ion correlated with 2829; ion correlated with 3778; ion correlated with 3743; ion correlated with 1446; ion correlated with 2994; ion correlated with 3132; ion correlated with 2444; ion correlated with 3393; ion correlated with 2926; ion correlated with 1544; ion correlated with 3432; ion correlated with 1374",FALSE,"null","null","null",441.24,1310899,15
"F3079_mz299.201_rt2.08","Fungal agar in","Fungal control",9.9840536309651,10.123227391234,-0.13917376026885,0.280025961163129,0.409692518404551,0.655697090515418,0.722085767498244,0.90803904560454,"Higher in Fungal control",3079,2.083,299.20102,"Unknown","[M+H]+","ion correlated with 1751; ion correlated with 2381; ion correlated with 2674; ion correlated with 3503; ion correlated with 3746; ion correlated with 5004; ion correlated with 5012; ion correlated with 3703",TRUE,"null","null","null",521.02,15007959,11
"F1230_mz166.0699_rt0.42","Fungal agar in","Fungal control",11.1520066899841,11.7128508853057,-0.560844195321579,0.280187712431554,1.86618826596396,0.656007176404322,0.722235318549285,0.677905370226204,"Higher in Fungal control",1230,0.425,166.06993,"Unknown","[M+H]+","ion correlated with 1759; ion correlated with 4169; ion correlated with 4259; ion correlated with 3095; ion correlated with 998; ion correlated with 1091; ion correlated with 4124; ion correlated with 2641; ion correlated with 3422",FALSE,"null","null","null",35,202.010018903592,15
"F2789_mz278.1008_rt1.08","Fungal agar in","Fungal control",13.3489175582579,13.6130523616058,-0.264134803347886,0.619678580688724,0.722244899927367,0.656363102988095,0.722435245360601,0.832697961146555,"Higher in Fungal control",2789,1.084,278.10077,"Unknown","[M+H]+","ion correlated with 4289; ion correlated with 3222; ion correlated with 2486; ion correlated with 1777; ion correlated with 1005; ion correlated with 2388; ion correlated with 3623",FALSE,"null","null","null",65.47,216373,12
"F5142_mz782.5701_rt8.86","Fungal agar in","Fungal control",14.1630122106018,15.2193176503971,-1.05630543979522,0.555534616514709,3.52583308750807,0.657107782703061,0.72297042691968,0.480861911003714,"Higher in Fungal control",5142,8.857,782.57013,"Unknown","[M+H]+","ion correlated with 5141",TRUE,"null","null","null",257.38,70.7430944809028,24
"F2287_mz241.0975_rt1.41","Fungal agar in","Fungal control",15.4643083328409,15.6701407459147,-0.205832413073718,0.152290848231885,0.683793859732924,0.657348523556015,0.72297042691968,0.867038274916766,"Higher in Fungal control",2287,1.408,241.09746,"Unknown","[M+H]+",NA,FALSE,"null","null","null",31.13,9.78491149199213,24
"F571_mz119.5247_rt0.54","Fungal agar in","Fungal control",13.8193952532823,14.7183482991089,-0.898953045826653,3.00489768272101,0.448260354086042,0.657372724091061,0.72297042691968,0.536275761837874,"Higher in Fungal control",571,0.542,119.52468,"Unknown","[M+H]+",NA,FALSE,"null","null","null",154.65,237359,18
"F1792_mz204.0634_rt0.82","Fungal agar in","Fungal control",17.2930737834676,17.4742280388868,-0.181154255419166,0.124946272440691,0.605607333467856,0.658770066586975,0.724314979022665,0.881997055522986,"Higher in Fungal control",1792,0.821,204.06342,"Unknown","[M+H]+","ion correlated with 4520",FALSE,"null","null","null",50.72,499851,10
"F2442_mz253.029_rt0.41","Fungal agar in","Fungal control",16.0797641572921,16.3003302079407,-0.220566050648625,0.691498477471692,0.371382908352013,0.65914557119443,0.724535609291702,0.858228638861042,"Higher in Fungal control",2442,0.414,253.02898,"Unknown","[M+H]+","ion correlated with 3508",FALSE,"null","null","null",442.25,760233,16
"F4080_mz393.1888_rt1.17","Fungal agar in","Fungal control",9.73907847852825,10.2020589903701,-0.462980511841842,0.27997201992399,1.55555274180128,0.659597815512809,0.72484045279371,0.725485903831932,"Higher in Fungal control",4080,1.167,393.18884,"Unknown","[M+H]+","ion correlated with 3638; ion correlated with 4167; ion correlated with 4019; ion correlated with 4739; ion correlated with 3194; ion correlated with 4640; ion correlated with 3022; ion correlated with 4223; ion correlated with 4153; ion correlated with 4618; ion correlated with 4333; ion correlated with 4192; ion correlated with 4307; ion correlated with 4250; ion correlated with 4110; ion correlated with 2740; ion correlated with 4206; ion correlated with 4003; ion correlated with 3957; ion correlated with 4041; ion correlated with 4656; ion correlated with 4789; ion correlated with 4803; ion correlated with 4806; ion correlated with 3600",FALSE,"null","null","null",30.52,248843,9
