"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F176_mz85.0286_rt0.78",3.76712417081547,17.8518146172145,8.19910245227856,0.000440870191805801,0.00302574409205122,0.718737535393354,176,0.775,85.02858,"Unknown","[M+H]+","found in higher mz's MsMs_2487; found in higher mz's MsMs_2555; found in higher mz's MsMs_2265; found in higher mz's MsMs_951",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.46,77116.6666666667,23.1407416372383,24,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F1779_mz203.053_rt0.57",-4.41840966809257,18.8618697224948,-8.18812458185637,0.00044365438078909,0.00303331877774359,0.712144983891546,1779,0.569,203.05296,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",63.9,13410.6666666667,246.537069715422,22,"Leaf vs Root","Root","Root enriched - FDR supported"
"F2477_mz255.2323_rt3.17",3.79151436322186,13.9425673628922,8.12715617953247,0.000459502636538343,0.00312430570210705,0.675356993956806,2477,3.171,255.2323,"Unknown","[M+H]+","ion correlated with 3280; ion correlated with 4611; ion correlated with 4711",0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3.21,2350,81.5065929391748,21,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F587_mz120.5276_rt0.94",-1.91934639221976,17.9290764791345,-8.11818375350668,0.000461891292729079,0.00312430570210705,0.669917985306264,587,0.942,120.52758,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",59.01,6609,39.7320726172466,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F3680_mz350.2179_rt1.11",4.06013227107161,16.6337826138292,8.11719689358018,0.000462154915491736,0.00312430570210705,0.66931936442003,3680,1.11,350.21786,"Unknown","[M+H]+","ion correlated with 4035; ion correlated with 3349; ion correlated with 799; ion correlated with 392; ion correlated with 4649; ion correlated with 819; ion correlated with 3823; ion correlated with 2012; ion correlated with 3491; ion correlated with 4603; ion correlated with 3140; ion correlated with 3971; ion correlated with 4724; ion correlated with 4647; ion correlated with 4639; ion correlated with 4250; ion correlated with 739; ion correlated with 1189; ion correlated with 1598; ion correlated with 1870",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",52.54,0,756725,19,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F115_mz79.0214_rt2.67",-1.85671397327798,22.7697524350909,-8.10745537845401,0.000464766804707289,0.0031302391137935,0.663406041046605,115,2.674,79.02139,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",22.9,1401393,5.33001497080764,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F114_mz79.0214_rt2.13",-1.9097864176442,23.4349065131645,-8.09662366005225,0.000467691606635635,0.00313822806683019,0.65682196636982,114,2.128,79.02139,"Unknown","[M+H]+","ion correlated with 119",0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",20.19,2055375.66666667,6.15046925705426,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F439_mz111.0204_rt7.96",-1.72551610055899,16.085636231826,-8.08582232965189,0.000470629992141925,0.00314624865117101,0.650246936552414,439,7.957,111.02037,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4.65,55308.6666666667,7.0444286411658,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F1808_mz205.0635_rt0.47",-3.48134867171879,17.024881308443,-8.06682852198042,0.000475850395670155,0.0031527072088944,0.638662061921786,1808,0.473,205.06355,"Unknown","[M+H]+","ion correlated with 2812; ion correlated with 2016; ion correlated with 1812; ion correlated with 2372",0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",25.11,776.666666666667,1745.46763823403,20,"Leaf vs Root","Root","Root enriched - FDR supported"
"F1382_mz176.0085_rt0.51",-3.0936746389042,19.4179364179022,-8.06386979016003,0.000476669771790486,0.0031527072088944,0.636854813549641,1382,0.506,176.00853,"Unknown","[M+H]+",NA,0.179,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",200.27,2035,620.051571709234,22,"Leaf vs Root","Root","Root enriched - FDR supported"
"F106_mz78.9994_rt0.53",-2.12716983323911,22.2429086079985,-8.06327010819554,0.00047683604876907,0.0031527072088944,0.63648843007483,106,0.532,78.99937,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3146.21,93457.3333333333,59.8562674988854,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F1335_mz173.0786_rt0.91",-3.80463504661131,17.4487494929111,-8.05203161186341,0.000479964981659045,0.00315466587256553,0.629616721600654,1335,0.912,173.07861,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",16.2,67195.6666666667,6.19789672106751,16,"Leaf vs Root","Root","Root enriched - FDR supported"
"F278_mz98.0966_rt0.92",2.71492338942127,20.0297936089724,8.04333615227788,0.000482402638485801,0.00315466587256553,0.624292888556519,278,0.92,98.09656,"Unknown","[M+H]+","ion correlated with 3191; similar chromatogram in higher mz_1509; similar chromatogram in higher mz_2343; similar chromatogram in higher mz_3430; similar chromatogram in higher mz_3616; found in higher mz's MsMs_1730; found in higher mz's MsMs_1929",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",207.05,19514,264.618242377658,14,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F2491_mz256.264_rt6.08",-2.38675936204072,16.3933551436517,-8.03730716493751,0.000484101415909675,0.00315466587256553,0.620597999175027,2491,6.08,256.26395,"Unknown","[M+H]+",NA,0.321,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",69.26,48719,18.9220853858785,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F1366_mz174.8962_rt0.44",5.01548344485145,18.0332133858621,8.0372298773333,0.000484123239169336,0.00315466587256553,0.620550613914267,1366,0.442,174.89624,"Unknown","[M+H]+","ion correlated with 1828; similar chromatogram in higher mz_1711; similar chromatogram in higher mz_2756; similar chromatogram in higher mz_4602",0.536,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",260.2,0,2908737,24,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F1870_mz209.1539_rt1.17",3.46505374864959,16.7084068659587,8.02618030871951,0.000487255298095823,0.00316145476998052,0.613771073277116,1870,1.167,209.15385,"Unknown","[M+H]+","ion correlated with 3680; ion correlated with 1764; ion correlated with 3971; ion correlated with 4724; ion correlated with 4684; ion correlated with 4647; ion correlated with 4639; ion correlated with 4709; ion correlated with 3143; ion correlated with 4250; ion correlated with 1598; ion correlated with 798; ion correlated with 4952; ion correlated with 4960; ion correlated with 4792; ion correlated with 4062; ion correlated with 4100; ion correlated with 4871",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",55.1,31347,24.7126451448258,24,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
