"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F1900_mz212.1034_rt0.8",1.75578835980689,19.9889485780634,7.34336573702488,0.00073304309743204,0.0560912723706753,0.0991619589975352,1900,0.796,212.10341,"Unknown","[M+H]+",NA,0.25,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",211.5,2194,908.261047835991,17,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - exploratory"
"F2090_mz225.0985_rt0.45",0.801343803808259,18.7368704669395,7.31539683323233,0.00074612803622964,0.0560912723706753,0.0797632883340809,2090,0.446,225.09846,"Unknown","[M+H]+","ion correlated with 1971; ion correlated with 1528; ion correlated with 2326; ion correlated with 2140",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",85.09,0,557546,12,"Fungal out vs Fungal control","Fungal out","Not selected"
"F1430_mz179.1183_rt1.24",1.45712536723423,17.1051930948217,7.07249663294762,0.000872205031254441,0.0597067008364529,-0.0917623228987878,1430,1.243,179.11829,"Unknown","[M+H]+","ion correlated with 1609",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",33.05,13946.6666666667,16.7861052027818,24,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - exploratory"
"F2567_mz262.0694_rt0.43",-1.19491083820991,16.9078175062699,-7.04989327629646,0.00088517323092061,0.0597067008364529,-0.108007687429006,2567,0.427,262.0694,"Unknown","[M+H]+",NA,0.214,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6754.27,0,1014207,12,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F2083_mz224.1131_rt0.44",-1.58472382368663,18.728834866885,-6.96344386241826,0.000936923178865497,0.0597067008364529,-0.170596077773982,2083,0.444,224.11311,"Unknown","[M+H]+","ion correlated with 2997",0.321,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",104.16,48016.3333333333,25.3372254463666,19,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F878_mz140.082_rt0.48",0.831097977869928,19.1959938679092,6.95427645583793,0.000942618126072989,0.0597067008364529,-0.177275886005059,878,0.482,140.08195,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1.57,1938.66666666667,408.757346623131,13,"Fungal out vs Fungal control","Fungal out","Not selected"
"F4175_mz407.2396_rt1.02",-2.62053184359708,15.6557772475635,-6.94653918775522,0.000947456528336861,0.0597067008364529,-0.182920042289005,4175,1.022,407.23965,"Unknown","[M+H]+","ion correlated with 4067; ion correlated with 4082; ion correlated with 1927; ion correlated with 1765; ion correlated with 3243; ion correlated with 3461; ion correlated with 1504; ion correlated with 1606",0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",9700.03,0,789965,12,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F3818_mz364.0656_rt0.76",-1.43241821828924,18.9627796882587,-6.94223316598683,0.000950161965331962,0.0597067008364529,-0.186063731419073,3818,0.764,364.06561,"Unknown","[M+H]+","ion correlated with 3649",0.357,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1678.35,0,1036387,12,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F1207_mz164.1072_rt1.26",1.01299670216748,16.8977984708125,6.93025396893364,0.000957736594011959,0.0597067008364529,-0.194818956561205,1207,1.259,164.10722,"Unknown","[M+H]+","ion correlated with 580; ion correlated with 728",0.25,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",275.22,3108,966.614988742361,17,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - exploratory"
"F3244_mz312.1114_rt0.75",-2.71821695923682,19.6005985896595,-6.81165349286255,0.00103671602150612,0.0630915750230866,-0.282268699868734,3244,0.746,312.11145,"Unknown","[M+H]+",NA,0.321,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",466.25,0,4306275,11,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - exploratory"
